Date,Time,Src IP,Dst IP,Byte Size
2024-04-11,07:58:35,"('13.225.63.111', 443)","('10.3.141.228', 49134)",[110]
2024-04-11,07:58:35,"('10.3.141.228', 49134)","('13.225.63.111', 443)",[141]
2024-04-11,07:58:35,"('10.3.141.228', 49134)","('13.225.63.111', 443)",[496]
2024-04-11,07:58:35,"('13.225.63.111', 443)","('10.3.141.228', 49134)",[19]
2024-04-11,07:58:39,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[512]
2024-04-11,07:58:39,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[272]
2024-04-11,07:58:39,"('10.3.141.107', 49157)","('35.71.188.139', 443)",[176]
2024-04-11,07:58:44,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[512]
2024-04-11,07:58:44,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[272]
2024-04-11,07:58:44,"('10.3.141.107', 49157)","('35.71.188.139', 443)",[176]
2024-04-11,07:58:49,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[512]
2024-04-11,07:58:49,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[272]
2024-04-11,07:58:49,"('10.3.141.107', 49157)","('35.71.188.139', 443)",[176]
2024-04-11,07:58:58,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[28]
2024-04-11,07:58:58,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[56]
2024-04-11,07:58:58,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[28]
2024-04-11,07:58:58,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[60]
2024-04-11,07:59:22,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[512]
2024-04-11,07:59:22,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[160]
2024-04-11,07:59:22,"('10.3.141.107', 49157)","('35.71.188.139', 443)",[176]
2024-04-11,07:59:27,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[28]
2024-04-11,07:59:27,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[56]
2024-04-11,07:59:27,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[28]
2024-04-11,07:59:27,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[60]
2024-04-11,07:59:27,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[512]
2024-04-11,07:59:27,"('35.71.188.139', 443)","('10.3.141.107', 49157)",[144]
2024-04-11,07:59:27,"('10.3.141.107', 49157)","('35.71.188.139', 443)",[176]
2024-04-11,07:59:33,"('18.221.234.99', 443)","('10.3.141.92', 49180)",[96]
2024-04-11,07:59:33,"('10.3.141.92', 49180)","('18.221.234.99', 443)",[64]
2024-04-11,07:59:37,"('10.3.141.228', 34074)","('13.225.63.16', 443)","[122, 1, 27]"
2024-04-11,07:59:37,"('13.225.63.16', 443)","('10.3.141.228', 34074)","[1, 53]"
2024-04-11,07:59:37,"('10.3.141.228', 34074)","('13.225.63.16', 443)",[141]
2024-04-11,07:59:37,"('13.225.63.16', 443)","('10.3.141.228', 34074)",[110]
